"","mse","station_id","long","lat"
"117",2.94672023809524,159,-122.11472,47.90265
"118",2.02001330758161,161,-122.6876,48.19945
"119",3.56449898452443,163,-120.19573,47.39962
"120",4.76485820351457,164,-120.2372978,47.3624333
"121",4.21586862139918,165,-120.43145,47.51032
"122",2.18426159624413,167,-119.68375,48.30471
"123",3.25492308031475,168,-120.15542,47.75013
"124",2.33426980580213,169,-119.54974,48.05875
"125",2.08374523840684,170,-124.03275,46.368783
"126",4.32603039121373,172,-122.64792,47.65638
"127",4.32026521896489,173,-122.9742418,46.6867496
"128",3.46232639444616,211,-121.13236,45.63043
"129",3.43834197530864,222,-119.7975135,46.5844291
"130",2.9141442685903,223,-119.6088385,45.9451387
"131",2.3822586402748,225,-118.08032,47.04999
"132",3.03030033733264,226,-119.85798,48.06476
"133",3.21065687242798,227,-119.79767,48.06572
"134",3.23535514675824,228,-119.25976,48.79779
"135",2.4349726804302,229,-119.3970188,48.7927356
"136",2.46206783916132,230,-119.4279,48.77748
"137",4.19660514991182,232,-120.35316,45.73424
"138",4.09460385282286,233,-117.3402,46.5074
"139",3.22423976973228,234,-120.1786477,48.4360069
"140",2.27018799893964,235,-122.600913,48.820262
"141",5.63789539303899,236,-122.204303,48.764874
"142",3.37790071639715,237,-122.368287,48.991979
"143",3.12867905742822,238,-122.429702,48.984371
"144",2.96511853628208,268,-119.7276967,46.6920271
"145",4.89615308297124,269,-120.2516761,46.0427872
"146",2.72191684347664,270,-116.81,43.61
"147",2.77247918275083,271,-123.24418,44.565032
"148",2.5538270535899,272,-119.7204655,48.1375664
"149",1.74690558092339,273,-116.98,46.39
"150",3.60037166372722,274,-120.1191898,48.2040757
"151",7.0223870101986,275,-119.3146003,46.6445301
"152",2.89818034374243,276,-117.1229502,46.5610764
"153",2.24978786753327,277,-122.3728748,48.3503938
"154",2.88227176979155,279,-118.5322418,47.8312068
"155",3.95896276276276,281,-116.46,43.74
"156",3.32482204271532,282,-117.80128,46.79111
"157",3.4302733744856,283,-117.09,43.73
"158",3.11560003793365,284,-117.7541003,46.900801
"159",3.90652293660702,285,-121.965341,47.239537
"160",8.54169818102126,286,-116.4,43.74
"161",6.43176084656084,287,-119.222833,46.443109
